,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
7454,201811,02977CDB59E8E82B83C78C14DEAD05052C8A038340411B01F70B84586A3B3FA4,1994,1,5,BBF92A43E674D2DD5071D7A5B9C87E12C5082E152CB8273D9CB4D0087E819E63,41,0,201805,130,81,1,201609
7455,201811,0297A4B730E0B522E78A1906D8ED6F7514934D5DCDCFBC4C294D5224B99ED2D8,1975,2,5,1ADBFE04B7052B8CB38050A759D46635C556EF8E485A11C4BDE0557A83D83355,37,0,201611,7000,81,1,200108
7456,201811,0297A4B730E0B522E78A1906D8ED6F7514934D5DCDCFBC4C294D5224B99ED2D8,1975,2,5,AC1FB25CF696A725F8ECAC4333048E776C96FAC6A7EC1D21529FBBF99A302895,37,0,201805,280,81,1,200106
7457,201811,0297A4B730E0B522E78A1906D8ED6F7514934D5DCDCFBC4C294D5224B99ED2D8,1975,2,5,AC1FB25CF696A725F8ECAC4333048E776C96FAC6A7EC1D21529FBBF99A302895,37,0,201808,2900,81,1,200106
7458,201811,0297A4B730E0B522E78A1906D8ED6F7514934D5DCDCFBC4C294D5224B99ED2D8,1975,2,5,AC1FB25CF696A725F8ECAC4333048E776C96FAC6A7EC1D21529FBBF99A302895,37,0,201802,840,81,1,200106
7459,201811,0298012CC7B0F6DEF1B10675AEC0F162832240EFAE99A9DB29A90D88F25D50A7,1990,1,5,7C8A7FFB72D271010EF9E5329E07396C962814CA763EAD2A2C75A0C0B0F8ACD5,41,0,201805,150,81,1,200712
7460,201811,0298012CC7B0F6DEF1B10675AEC0F162832240EFAE99A9DB29A90D88F25D50A7,1990,1,5,7C8A7FFB72D271010EF9E5329E07396C962814CA763EAD2A2C75A0C0B0F8ACD5,37,0,201806,6000,81,1,200712
7461,201811,02984BB9F12303AF989E7A71D6943869717BEF3292B4ECF370D1FD46186F125E,1941,1,5,9206718F77181E2A76A5E5677FE8CE4754263AF006DC52BA524E7F620C7050EC,41,0,201804,1400,81,1,199806
7462,201811,0298603B8551CC0B87D31D4A416190BED50B34EAC181F6121E766A782276B401,1959,2,5,C9213BD04A13238CD34EC8C87FA4DFFFCBF47CEF90D0590FB3D0CCB669E41CF0,37,0,201611,1700,81,1,200206
7463,201811,0298687B5EDE7F4672C8005A8B788DFBDE1901D5B09529C7B4E95A4CD5E9725A,1978,1,5,08DAEBFEC4A1FECAF80BB9FC46C72C39F3F807444B13EFDE87F145D23E41297D,41,0,201809,440,81,1,200811
7464,201811,0298687B5EDE7F4672C8005A8B788DFBDE1901D5B09529C7B4E95A4CD5E9725A,1978,1,5,29111D007BE1601FA6BDE9CF80510B43FBFD6A86A2485733FFADDC90AE5B6287,37,0,201709,13000,81,1,200906
7465,201811,0298AF38BC51E3F01E94EF979968448D267685FFB376AD8FB57A778DA86574BB,1974,1,1,ECB272F5F3BC3EE57F330A110EDCD4C778A91D7E07B81E1EC0BB84C233B9E36F,31,100,200702,5000,81,1,201811
7466,201811,0298C5410D7643A64E4A7F66CE30DA581324BC6CA0E5675598A1E4D38F59605A,1981,1,1,CD1D6DCFB2AECA59ABAB3C13B96385B6B9B387E6378F2A9D7580CF3B243FA8EE,31,240,201710,50000,81,1,201502
7467,201811,02990FAA66A9AC7F5E2B6072ACECADD358BF16C2DE2082F649086E69BA24C079,1985,2,5,1983991CB16B4D7AD40AEABDAC6B4E67EB7C8F3BD4DF3C47856D5860B9CB5A3A,37,0,201807,11000,81,1,201210
7468,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,41,0,201811,1300,81,2,201808
7469,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,41,0,201811,1300,81,1,199601
7470,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,41,0,201808,3900,81,2,201808
7471,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,41,0,201808,3900,81,1,199601
7472,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,37,0,201808,150,81,2,201808
7473,201811,029921D0C3D4C2DBEF94AA284C7CD868C3B8315C523E3DC17FC6A5931304B2CF,1967,2,5,58D8FAC975D741C15DCDC4D0FBFF09A09BAA6A046810AC710E558B271B742B15,37,0,201808,150,81,1,199601
7474,201811,02993243B5BF34BF337F8D3D5083A6341B32137934F1D45ACD4061B9EEBB141A,1971,1,5,641AF2A943C02EE7209CF304851C2FC7586FD39CE55C33AE683EED86D39C4EEE,41,0,201808,660,83,1,201306
