BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2
42,1,3,3000.0,1.0,3,1,2000.0,1,1
46,0,0,0.0,0.0,0,0,0.0,2,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
42,0,3,5800.0,0.0,0,0,0.0,1,1
42,0,3,4200.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,2
49,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,2
49,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,2
53,0,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
52,0,6,10000.0,0.0,0,0,0.0,0,0
57,1,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
78,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,2
35,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
50,1,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
80,1,3,4100.0,0.0,0,0,0.0,1,1
26,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,2
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
56,1,2,10000.0,0.0,0,0,0.0,1,1
25,1,0,0.0,0.0,0,0,0.0,1,1
25,1,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
41,0,7,5000.0,1.0,1,1,5000.0,0,0
72,0,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
50,1,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,2,1
73,0,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,2,1
34,1,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
36,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
44,0,2,44000.0,0.0,0,0,0.0,1,1
44,0,1,26000.0,0.0,0,0,0.0,0,0
61,1,0,0.0,0.0,0,0,0.0,1,1
61,1,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
17,0,0,0.0,0.0,0,0,0.0,1,1
73,0,0,0.0,0.0,0,0,0.0,1,1
68,1,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,2
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
62,1,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,2,1
63,0,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
24,0,0,0.0,0.0,0,0,0.0,1,1
79,0,0,0.0,0.0,0,0,0.0,1,1
79,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
79,0,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,2
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,2
32,1,0,0.0,0.0,0,0,0.0,1,1
58,0,0,0.0,0.0,0,0,0.0,1,1
58,0,0,0.0,0.0,0,0,0.0,1,1
70,1,0,0.0,0.0,0,0,0.0,1,1
70,1,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,2,1
58,1,0,0.0,0.0,0,0,0.0,1,1
58,1,0,0.0,0.0,0,0,0.0,1,1
71,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
66,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
36,1,3,3700.0,0.0,0,0,0.0,1,1
36,1,3,2700.0,0.0,0,0,0.0,1,1
36,1,3,500.0,0.0,0,0,0.0,1,1
36,1,3,1200.0,1.0,2,1,1400.0,1,1
36,1,6,2500.0,0.0,0,0,0.0,0,0
42,0,0,0.0,0.0,0,0,0.0,1,1
73,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,2,1
39,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
58,0,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,2
33,0,0,0.0,0.0,0,0,0.0,1,1
67,0,2,3900.0,0.0,0,0,0.0,0,0
33,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
17,0,0,0.0,0.0,0,0,0.0,1,2
28,0,0,0.0,0.0,0,0,0.0,1,1
57,0,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
55,1,3,11000.0,1.0,2,1,11000.0,1,2
55,1,3,11000.0,1.0,2,1,11000.0,1,1
55,1,3,2000.0,1.0,2,1,13000.0,1,1
55,1,3,2000.0,1.0,3,1,2800.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,2,1
43,0,0,0.0,0.0,0,0,0.0,1,2
75,0,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
77,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
64,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,2,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
45,1,3,580.0,0.0,0,0,0.0,1,1
45,1,2,19000.0,0.0,0,0,0.0,0,0
45,1,2,62000.0,0.0,0,0,0.0,0,0
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
59,1,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,1,1
64,1,0,0.0,0.0,0,0,0.0,1,1
42,0,1,170000.0,0.0,0,0,0.0,0,0
42,0,8,150000.0,0.0,0,0,0.0,0,0
65,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,2,1
24,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
67,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
27,0,0,0.0,0.0,0,0,0.0,1,1
27,0,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,2
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,2,1
43,1,0,0.0,0.0,0,0,0.0,1,1
43,1,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,2,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
61,1,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,2,1
51,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,2
56,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
18,1,0,0.0,0.0,0,0,0.0,2,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
22,0,0,0.0,0.0,0,0,0.0,1,1
57,0,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
62,0,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
62,1,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
26,1,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
57,0,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
48,0,1,40.0,0.0,0,0,0.0,0,0
48,0,1,21000.0,0.0,0,0,0.0,0,0
50,0,0,0.0,0.0,0,0,0.0,1,1
66,1,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,2,1
58,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
49,0,2,2000.0,0.0,0,0,0.0,0,0
49,0,5,3200.0,0.0,0,0,0.0,0,0
49,0,4,5600.0,0.0,0,0,0.0,0,0
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
69,0,0,0.0,0.0,0,0,0.0,1,1
75,0,0,0.0,0.0,0,0,0.0,1,1
25,1,0,0.0,0.0,0,0,0.0,1,1
57,1,2,9500.0,0.0,0,0,0.0,0,0
57,1,2,10000.0,0.0,0,0,0.0,0,0
49,1,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
67,1,0,0.0,0.0,0,0,0.0,1,1
67,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
22,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,2,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
45,1,2,200.0,0.0,0,0,0.0,1,1
45,1,2,90.0,0.0,0,0,0.0,1,1
45,1,6,28000.0,1.0,4,2,24000.0,0,0
45,1,3,400.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,1,1
36,0,0,0.0,0.0,0,0,0.0,1,1
36,0,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
67,1,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
77,0,0,0.0,0.0,0,0,0.0,1,1
77,0,0,0.0,0.0,0,0,0.0,1,1
53,0,1,30000.0,0.0,0,0,0.0,0,0
41,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,2
38,0,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
44,0,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
26,1,8,600.0,0.0,0,0,0.0,0,0
59,0,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,1
59,0,0,0.0,0.0,0,0,0.0,1,2
59,0,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
31,0,3,1500.0,0.0,0,0,0.0,2,1
31,0,3,1500.0,0.0,0,0,0.0,1,1
31,0,1,36000.0,0.0,0,0,0.0,0,0
31,0,3,5300.0,0.0,0,0,0.0,1,1
31,0,6,16000.0,0.0,0,0,0.0,0,0
24,0,0,0.0,0.0,0,0,0.0,1,1
26,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
27,0,0,0.0,0.0,0,0,0.0,1,1
27,0,0,0.0,0.0,0,0,0.0,1,1
27,0,0,0.0,0.0,0,0,0.0,1,2
48,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
62,0,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
69,1,0,0.0,0.0,0,0,0.0,1,1
